"risk_level","risk_score","review_priority","review_status","reviewer_name","review_date","item_id","category","source_file","generated","risk_reasons","stem","stem_zh","answer","rationale","rationale_zh","clinical_safety_notes","required_revision","approved_for_beta"
"high","66","review before beta","pending","","","AUTO50_121","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: perfusion; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client with vomiting and diarrhea with dizziness and poor skin turgor. What should the nurse do first?","護理師照護一位嘔吐腹瀉病人，出現頭暈且皮膚彈性差。護理師應先做什麼？","C","Fluid loss can cause dehydration and perfusion problems.","體液流失可造成脫水和灌流問題。","","",""
"high","66","review before beta","pending","","","AUTO50_130","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: hypotension; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client with abdominal pain with rigid abdomen and hypotension. What should the nurse do first?","護理師照護一位腹痛病人，出現腹部僵硬且低血壓。護理師應先做什麼？","D","Rigid abdomen with hypotension suggests acute instability.","腹部僵硬合併低血壓提示急性不穩定。","","",""
"high","66","review before beta","pending","","","AUTO50_136","ngn","question_bank_expansion_50.json","yes","high-risk category: ngn; high-risk keywords: breathing; scope/communication keywords: teach, teaching; generated expansion item","Which action best reflects clinical judgment in this mixed safety case?","在這個混合安全情境中，哪項行動最能體現臨床判斷？","B","Clinical judgment requires recognizing urgent cues, prioritizing safety and applying the relevant protocol-sensitive intervention.","臨床判斷需要辨識緊急線索、排序安全風險，並採取相關且符合流程的干預。","","",""
"high","66","review before beta","pending","","","AUTO50_150","safety_infection","question_bank_expansion_50.json","yes","high-risk category: safety_infection; high-risk keywords: airway, seizure; generated expansion item","Which nursing action is most appropriate for seizure in bed when the issue is injury prevention and side positioning when possible?","當問題是防傷並可行時側臥時，對於床上抽搐哪項護理行動最合適？","D","Do not place objects in the mouth during a seizure.","抽搐時不要把物品放入口中。","","",""
"high","66","review before beta","pending","","","AUTO50_166","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: blood transfusion; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client receiving a blood transfusion with chills, fever and back pain. What should the nurse do first?","護理師照護一位輸血中病人，出現寒顫、發燒與背痛。護理師應先做什麼？","D","These findings may indicate a transfusion reaction.","這些發現可能提示輸血反應。","","",""
"high","66","review before beta","pending","","","AUTO50_175","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: stroke; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client with possible stroke with new facial droop and slurred speech. What should the nurse do first?","護理師照護一位疑似中風病人，出現新發臉歪與言語含糊。護理師應先做什麼？","A","Stroke symptoms require rapid time-sensitive response.","中風症狀需要快速且有時間敏感性的處理。","","",""
"high","66","review before beta","pending","","","AUTO50_181","ngn","question_bank_expansion_50.json","yes","high-risk category: ngn; high-risk keywords: aspiration; scope/communication keywords: teach, teaching; generated expansion item","Which action best reflects clinical judgment in this mixed safety case?","在這個混合安全情境中，哪項行動最能體現臨床判斷？","C","Clinical judgment requires recognizing urgent cues, prioritizing safety and applying the relevant protocol-sensitive intervention.","臨床判斷需要辨識緊急線索、排序安全風險，並採取相關且符合流程的干預。","","",""
"high","66","review before beta","pending","","","AUTO50_190","ngn","question_bank_expansion_50.json","yes","high-risk category: ngn; high-risk keywords: potassium; scope/communication keywords: teach, teaching; generated expansion item","Which action best reflects clinical judgment in this mixed safety case?","在這個混合安全情境中，哪項行動最能體現臨床判斷？","D","Clinical judgment requires recognizing urgent cues, prioritizing safety and applying the relevant protocol-sensitive intervention.","臨床判斷需要辨識緊急線索、排序安全風險，並採取相關且符合流程的干預。","","",""
"high","66","review before beta","pending","","","AUTO50_202","prioritization","question_bank_expansion_50.json","yes","high-risk category: prioritization; high-risk keywords: airway; scope/communication keywords: teach, teaching; generated expansion item","The nurse is caring for a client after thyroidectomy with tingling around the mouth and muscle twitching. What should the nurse do first?","護理師照護一位甲狀腺切除後病人，出現口周麻與肌肉抽動。護理師應先做什麼？","D","Tingling and twitching can indicate hypocalcemia after thyroid surgery.","甲狀腺術後口周麻和抽動可能提示低血鈣。","","",""
"high","66","review before beta","pending","","","AUTO50_222","safety_infection","question_bank_expansion_50.json","yes","high-risk category: safety_infection; high-risk keywords: airway, seizure; generated expansion item","Which nursing action is most appropriate for seizure in bed when the issue is injury prevention and side positioning when possible?","當問題是防傷並可行時側臥時，對於床上抽搐哪項護理行動最合適？","D","Do not place objects in the mouth during a seizure.","抽搐時不要把物品放入口中。","","",""
"high","66","review before beta","pending","","","AUTO50_226","ngn","question_bank_expansion_50.json","yes","high-risk category: ngn; high-risk keywords: hypotension; scope/communication keywords: teach, teaching; generated expansion item","Which action best reflects clinical judgment in this mixed safety case?","在這個混合安全情境中，哪項行動最能體現臨床判斷？","D","Clinical judgment requires recognizing urgent cues, prioritizing safety and applying the relevant protocol-sensitive intervention.","臨床判斷需要辨識緊急線索、排序安全風險，並採取相關且符合流程的干預。","","",""
"high","64","review before beta","pending","","","MC003","maternal_child","question_bank_expansion_30.json","no","high-risk category: maternal_child; high-risk keywords: respiratory, newborn; scope/communication keywords: assessment; manual core item","Which newborn finding requires immediate follow-up?","下列哪個新生兒發現需要立即追蹤？","B","Grunting and nasal flaring indicate respiratory distress and require immediate assessment.","呼吸呻吟與鼻翼煽動提示呼吸窘迫，需要立即評估。","","",""
"high","64","review before beta","pending","","","NGN004","ngn","question_bank_expansion_30.json","no","high-risk category: ngn; high-risk keywords: respiratory; scope/communication keywords: teach, teaching, assessment; manual core item","Which actions are appropriate first-line nursing actions? Select all that apply.","哪些屬於合適的第一線護理行動？可多選。","A|B|D","Respiratory distress requires positioning, assessment and prescribed/protocol treatment. Teaching is not first priority during distress.","呼吸窘迫需體位、評估與按醫囑/流程處理；教學不是此刻優先。","","",""
